ID,ip_src,port_src,ip_dst,port_dst,protocol,duration,pkt_count_fwd,pkt_count_bwd,rate_fwd_pkts,rate_bwd_pkts,rate_fwd_bytes,rate_bwd_bytes,payload_fwd_mean,payload_bwd_mean,tcp_win_fwd_init,tcp_win_bwd_init,tcp_syn_count,tcp_psh_count,tcp_rst_count,iat_avg_packets,attack_type
TRAIN_02485,172.16.0.182,55558.0,192.168.10.18,77.0,TCP,0.1619830131530761,7,6,43.21440787982444,37.04092103984952,2160.720393991222,71581.5799095092,918.84615385,918.84615385,29200,28960,2,2,1,0.01349858,Hulk
TRAIN_02486,192.168.10.18,,192.168.10.243,50.0,UDP,0.0307168960571289,2,2,65.11074544382005,65.11074544382005,2083.5438542022416,3906.644726629203,46.0,46.0,0,0,0,0,0,0.01023897,Benign
TRAIN_02487,172.16.0.182,45614.0,192.168.10.18,,TCP,0.0,1,0,0.0,,0.0,0.0,,,0,0,0,0,1,1499262836.360828,Hulk
TRAIN_02488,178.172.160.207,438.0,,49425.0,TCP,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1499170835.354725,Benign
TRAIN_02489,172.16.0.182,52812.0,192.168.10.18,86.0,TCP,3.0179600715637207,8,6,2.65079716440877,1.9880978733065773,6.626992911021926,3841.999140164961,829.64285714,829.64285714,8192,29200,2,2,1,,DDoS
TRAIN_02490,172.16.0.182,37253.0,,548.0,TCP,3.2901763916015625e-05,1,1,30393.50724637681,30393.50724637681,0.0,0.0,0.0,0.0,1024,0,1,0,1,3.29e-05,Port_Scanning
TRAIN_02491,192.168.10.43,,74.125.29.50,447.0,TCP,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,255,0,0,0,0,1499278348.7075827,Benign
TRAIN_02492,,33795.0,192.168.10.243,60.0,UDP,0.0002381801605224,2,2,8397.005005005005,8397.005005005005,251910.1501501501,1058022.6306306303,78.0,78.0,0,0,0,0,0,,Benign
TRAIN_02493,192.168.10.18,,172.16.0.182,33402.0,TCP,0.0008990764617919,0,2,0.0,2224.5049058605146,0.0,0.0,0.0,0.0,0,235,0,0,1,,Hulk
TRAIN_02494,,58527.0,158.85.109.76,433.0,TCP,19.81345701217652,21,24,1.0598857123769108,1.2112979570021836,132.23336030607172,1010.5253206290716,503.15555556,503.15555556,8192,14600,2,13,0,0.45030584,Benign
TRAIN_02495,172.16.0.182,33478.0,,71.0,TCP,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,,Hulk
TRAIN_02496,192.168.10.243,,192.168.10.249,54.0,UDP,0.0708320140838623,1,1,,,649.4238600294186,3374.180490152849,,,0,0,0,0,0,,Benign
TRAIN_02497,172.16.0.182,37230.0,,89.0,TCP,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1499263088.840186,Hulk
TRAIN_02498,192.168.10.205,61753.0,198.8.70.206,434.0,TCP,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,64165,0,0,0,0,1499094580.126544,Benign
TRAIN_02499,172.16.0.182,39493.0,192.168.10.18,4106.0,TCP,5.698204040527344e-05,1,1,17549.38912133891,,0.0,0.0,0.0,0.0,1024,0,1,0,1,5.698e-05,Port_Scanning
TRAIN_02500,192.168.10.5,63272.0,192.168.10.243,60.0,UDP,0.0238001346588134,2,2,84.0331379914851,84.0331379914851,2520.994139744553,6554.584763335838,54.0,54.0,0,0,0,0,0,0.00793338,Benign
TRAIN_02501,192.168.10.232,,172.217.3.109,,TCP,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,920,0,0,0,0,1499439002.827452,Benign
TRAIN_02502,192.168.10.93,39921.0,172.217.12.63,435.0,TCP,115.43099689483644,25,24,,0.207916423193202,28.787761427958763,89.97583213685817,,,29200,42408,2,13,0,2.40481244,Benign
TRAIN_02503,192.168.10.151,,,57.0,UDP,0.0314619541168212,2,2,63.56884230947022,63.56884230947022,2224.9094808314576,4704.094330900796,54.5,54.5,0,0,0,0,0,0.01048732,Benign
TRAIN_02504,192.168.10.43,1613.0,23.20.247.246,437.0,TCP,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,254,0,0,0,0,1499169781.619866,Benign
TRAIN_02505,,,68.67.178.60,84.0,TCP,12.716382026672363,24,34,1.887329269414875,2.6737164650044063,1571.5161716661194,2041.0679661526283,792.05172414,792.05172414,8192,26580,2,22,0,0.22309442,Benign
TRAIN_02506,172.16.0.182,60740.0,192.168.10.18,70.0,TCP,0.1620099544525146,7,6,43.20722157879324,,2215.9132209695385,71569.67631515823,919.53846154,919.53846154,29200,28960,2,2,1,0.01350083,Hulk
TRAIN_02507,192.168.10.17,51450.0,192.168.10.243,55.0,UDP,0.0002198219299316,2,2,9098.273318872018,9098.273318872018,282046.47288503253,1446625.457700651,95.0,95.0,0,0,0,0,0,7.327e-05,Benign
TRAIN_02508,192.168.10.18,,192.168.10.243,49.0,UDP,0.0643670558929443,2,2,,31.07179553662376,1087.5128437818316,7022.22579127697,,,0,0,0,0,0,0.02145569,Benign
TRAIN_02509,192.168.10.43,49717.0,,59.0,UDP,0.0002350807189941,2,2,8507.71602434077,8507.71602434077,314785.4929006085,1267649.687626775,93.0,93.0,0,0,0,0,0,7.836e-05,Benign
TRAIN_02510,172.16.0.182,59478.0,192.168.10.18,3483.0,TCP,4.792213439941406e-05,1,1,20867.18407960199,20867.18407960199,0.0,0.0,0.0,0.0,1024,0,1,0,1,4.792e-05,Port_Scanning
TRAIN_02511,192.168.10.243,62209.0,192.168.10.249,,UDP,273.56466698646545,2,2,0.0073108856565126,0.0073108856565126,0.3655442828256307,0.5410055385819335,,,0,0,0,0,0,91.18822233,Benign
TRAIN_02512,192.168.10.205,,220.181.7.90,436.0,TCP,14.00134801864624,25,30,,2.1426508333374485,136.4154363891509,1197.1704422800772,,,8192,8192,2,24,0,0.25928422,Benign
TRAIN_02513,,34574.0,192.168.10.18,84.0,TCP,9.005772113800049,7,5,,0.5551994806018042,2.220797922407217,1287.5075955155842,,,8192,29200,2,2,1,0.81870656,DDoS
TRAIN_02514,,56620.0,52.14.188.244,433.0,TCP,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1499096684.163442,Benign
TRAIN_02515,172.16.0.182,38747.0,192.168.10.18,,TCP,0.059032917022705,6,7,101.63820970751448,118.57791132543356,7063.855574672256,196415.8402597717,924.0,924.0,29200,28960,2,2,1,0.00491941,Hulk
TRAIN_02516,,449.0,192.168.10.36,42848.0,TCP,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,63,0,0,0,1499099756.156,Benign
TRAIN_02517,192.168.10.17,,204.11.109.187,,TCP,0.0,1,0,0.0,,0.0,0.0,0.0,0.0,256,0,0,0,0,1499274951.754586,Benign
TRAIN_02518,192.168.10.201,57730.0,172.217.12.63,440.0,TCP,0.4328551292419433,15,12,34.65362655230495,,2966.350432877304,16492.815997127003,311.96296296,311.96296296,65535,42408,2,11,0,0.01664827,Benign
TRAIN_02519,192.168.10.243,61873.0,192.168.10.249,46.0,UDP,0.1257920265197754,1,1,7.94962946115502,7.94962946115502,389.531843596596,1279.890343245958,105.0,105.0,0,0,0,0,0,,Benign
TRAIN_02520,192.168.10.18,35851.0,192.168.10.243,55.0,UDP,0.0001320838928222,2,2,15141.891696750905,15141.891696750905,348263.5090252708,348263.5090252708,23.0,23.0,0,0,0,0,0,4.403e-05,Benign
TRAIN_02521,192.168.10.43,63977.0,192.168.10.243,58.0,UDP,0.001108169555664,2,2,1804.777969018933,1804.777969018933,73995.89672977624,418708.4888123924,136.5,136.5,0,0,0,0,0,0.00036939,Benign
TRAIN_02522,192.168.10.17,53168.0,62.161.94.132,71.0,TCP,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,64240,0,0,0,0,1499103224.221146,Benign
TRAIN_02523,192.168.10.234,62558.0,192.168.10.243,56.0,UDP,0.1488499641418457,4,2,26.87269710181605,13.436348550908026,1155.5259753780902,1679.5435688635032,70.33333333,70.33333333,0,0,0,0,0,,Benign
TRAIN_02524,209.86.62.140,440.0,192.168.10.151,49083.0,TCP,0.000148057937622,1,2,6754.112721417069,13508.225442834138,9401724.90821256,9239626.20289855,920.0,920.0,31624,31624,0,2,1,7.403e-05,Benign
TRAIN_02525,172.16.0.182,60528.0,192.168.10.18,72.0,TCP,,8,6,2.092633611663616,1.569475208747712,5.23158402915904,3033.010840904953,829.64285714,829.64285714,8192,29200,2,2,1,0.29407184,DDoS
TRAIN_02526,172.16.0.182,48147.0,192.168.10.18,87.0,TCP,0.0,1,0,0.0,,0.0,0.0,0.0,0.0,0,0,0,0,1,1499262556.0093167,Hulk
TRAIN_02527,192.168.10.36,,172.217.10.208,,TCP,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,254,0,0,0,0,1499094598.789561,Benign
TRAIN_02528,,,106.48.51.188,436.0,TCP,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,255,0,0,0,0,1499449519.095024,Benign
TRAIN_02529,172.16.0.182,56152.0,192.168.10.18,545.0,TCP,,1,1,11008.6719160105,11008.6719160105,0.0,0.0,0.0,0.0,29200,0,1,0,1,9.084e-05,Port_Scanning
TRAIN_02530,,36446.0,192.168.10.18,61542.0,TCP,4.792213439941406e-05,1,1,20867.18407960199,20867.18407960199,0.0,0.0,0.0,0.0,1024,0,1,0,1,,Port_Scanning
TRAIN_02531,172.16.0.182,57565.0,192.168.10.18,,TCP,1.0738019943237305,9,5,8.381433492930052,4.656351940516696,18.625407762066786,10798.080150058217,829.64285714,829.64285714,8192,29200,2,2,1,0.08260015,DDoS
TRAIN_02532,172.16.0.182,,192.168.10.18,78.0,TCP,11.236657857894896,8,4,0.7119554676463861,0.355977733823193,1.779888669115965,1031.8904559199807,967.91666667,967.91666667,8192,29200,2,2,1,1.02151435,DDoS
TRAIN_02533,192.168.10.5,62712.0,,46.0,UDP,0.000277042388916,2,2,7219.111876075732,7219.111876075732,274326.2512908778,2353430.4716006885,182.0,182.0,0,0,0,0,0,9.235e-05,Benign
TRAIN_02534,,59630.0,172.217.10.250,72.0,TCP,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,255,0,0,0,0,,Benign
TRAIN_02535,192.168.10.205,53058.0,104.88.86.111,,TCP,5.595692157745361,3,2,0.5361267052276106,0.3574178034850738,0.0,0.0,0.0,0.0,8192,29200,2,0,0,1.39892304,Benign
TRAIN_02536,192.168.10.36,39989.0,81.19.72.116,452.0,TCP,21.03097891807556,89,138,4.231852466149681,6.561748767737707,182.4926939896907,11594.562523688412,1091.11453744,1091.11453744,29200,28960,2,23,0,,Benign
TRAIN_02537,192.168.10.205,,192.168.10.243,56.0,UDP,0.0002288818359375,2,2,,8738.133333333333,349525.3333333333,1284505.6,,,0,0,0,0,0,7.629e-05,Benign
TRAIN_02538,,,23.194.141.95,433.0,TCP,120.05472803115843,130,183,1.0828394860572288,1.524304814988253,36.79988345692952,2711.7132772605773,1054.22364217,1054.22364217,8192,29200,2,17,1,0.38479079,Benign
TRAIN_02539,192.168.10.43,18669.0,203.205.158.182,80.0,TCP,30.01634192466736,18,22,0.5996733394487235,0.7329340815484399,24.853128401597097,1037.0684102055177,796.875,796.875,8192,14600,2,3,0,,Benign
TRAIN_02540,192.168.10.234,,172.217.12.144,,TCP,5.593592166900635,3,2,0.5363279821779134,0.357551988118609,0.0,0.0,0.0,0.0,8192,42780,2,0,0,1.39839804,Benign
TRAIN_02541,,3224.0,172.217.12.144,450.0,TCP,180.51684093475345,23,22,0.1274119349801451,0.1218722856331822,8.619694383874165,26.695570203013883,141.66666667,141.66666667,8192,42780,2,26,0,4.10265548,Benign
TRAIN_02542,192.168.10.243,,192.168.10.249,47.0,UDP,0.0321400165557861,1,1,31.113860761841178,31.113860761841178,1991.287088757836,4884.876139609065,110.5,110.5,0,0,0,0,0,,Benign
TRAIN_02543,,49946.0,40.117.48.92,,TCP,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,257,0,0,0,0,,Benign
TRAIN_02544,192.168.10.234,63472.0,192.168.10.243,,UDP,0.092768907546997,4,4,43.11789483964318,43.11789483964318,3276.960007812881,6769.509489823979,116.5,116.5,0,0,0,0,0,0.0132527,Benign
TRAIN_02545,192.168.10.36,45153.0,129.146.13.87,453.0,TCP,5.720606088638306,7,6,1.223646566734021,1.0488399143434466,111.00222426801476,26.220997858586166,,,29200,28320,2,4,0,0.47671717,Benign
TRAIN_02546,192.168.10.36,51294.0,178.249.97.253,,TCP,933.588231086731,284,285,0.3042026351054293,0.3052737711445329,53.436834718801606,74.73530372033807,210.29876977,210.29876977,29200,4380,2,195,0,1.64364125,Benign
TRAIN_02547,104.88.89.134,439.0,,54138.0,TCP,4.410743713378906e-05,0,2,0.0,45343.82702702703,0.0,0.0,0.0,0.0,0,972,0,0,1,4.411e-05,Benign
TRAIN_02548,,48659.0,192.168.10.18,78.0,TCP,111.41147994995116,5,6,0.044878678590807,0.0538544143089684,4.757139930625545,17.798883929114066,228.45454545,228.45454545,29200,28960,2,3,0,,Slow_HTTP
TRAIN_02549,172.16.0.182,44427.0,,,TCP,0.0620169639587402,6,7,96.74772218762254,112.8723425522263,5659.741747975919,186964.97312758057,918.92307692,918.92307692,29200,28960,2,2,1,0.00516808,Hulk
TRAIN_02550,192.168.10.243,60225.0,192.168.10.249,46.0,UDP,3.634294033050537,2,2,0.5503132057593175,0.5503132057593175,33.29394894843871,67.68852430839605,91.75,91.75,0,0,0,0,0,,Benign
TRAIN_02551,172.16.0.182,45453.0,192.168.10.18,82.0,TCP,0.09564208984375,9,6,94.10082961072112,62.733886407147416,3931.323548181238,121233.2354818124,,,29200,28960,2,2,1,0.00683158,Hulk
TRAIN_02552,192.168.10.93,34892.0,192.168.10.243,45.0,UDP,0.0003108978271484,2,2,6432.981595092025,6432.981595092025,263752.245398773,2676120.343558282,228.5,228.5,0,0,0,0,0,,Benign
TRAIN_02553,,52105.0,192.168.10.243,57.0,UDP,0.0002369880676269,2,2,8439.243460764588,8439.243460764588,565429.3118712273,1645652.4748490946,131.0,131.0,0,0,0,0,0,,Benign
TRAIN_02554,,37021.0,192.168.10.18,86.0,TCP,1.854509115219116,7,6,,3.23535751361949,10.7845250453983,6252.328395069664,,,8192,29200,2,2,1,0.15454243,DDoS
TRAIN_02555,172.16.0.182,37800.0,192.168.10.18,,TCP,,1,1,20460.01951219512,20460.01951219512,0.0,0.0,0.0,0.0,1024,0,1,0,1,4.888e-05,Port_Scanning
TRAIN_02556,172.16.0.182,29519.0,192.168.10.18,82.0,TCP,8.04339599609375,8,5,0.9946047669274488,0.6216279793296555,2.486511917318622,1441.5552840654714,893.46153846,893.46153846,8192,29200,2,2,1,0.670283,DDoS
TRAIN_02557,192.168.10.243,60331.0,192.168.10.249,44.0,UDP,0.0234150886535644,1,1,42.70750432746157,42.70750432746157,1793.7151817533857,3672.8453721616943,64.0,64.0,0,0,0,0,0,0.02341509,Benign
TRAIN_02558,192.168.10.151,54759.0,192.168.10.243,50.0,UDP,,2,2,7724.316758747698,,262626.76979742176,903745.0607734808,75.5,75.5,0,0,0,0,0,,Benign
TRAIN_02559,,22534.0,192.168.10.243,46.0,UDP,0.0001940727233886,2,2,10305.415233415231,10305.415233415231,340078.7027027027,504965.3464373464,41.0,41.0,0,0,0,0,0,6.469e-05,Benign
TRAIN_02560,,61753.0,192.168.10.249,61.0,UDP,0.0314140319824218,1,1,31.83290831815422,31.83290831815422,1973.640315725561,2992.2933819064965,78.0,78.0,0,0,0,0,0,0.03141403,Benign
TRAIN_02561,192.168.10.232,5063.0,192.168.10.243,52.0,UDP,0.0002229213714599,2,2,8971.773262032086,8971.773262032086,242237.8780748663,385786.2502673797,35.0,35.0,0,0,0,0,0,7.431e-05,Benign
TRAIN_02562,192.168.10.17,54254.0,172.217.12.63,438.0,TCP,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,255,0,0,0,0,1499349362.25231,Benign
TRAIN_02563,192.168.10.36,53879.0,192.168.10.243,47.0,UDP,,2,2,13336.41971383148,,386756.1717011129,600138.8871224165,37.0,37.0,0,0,0,0,0,4.999e-05,Benign
TRAIN_02564,192.168.10.17,54256.0,192.168.10.18,24.0,TCP,0.1612529754638672,21,26,130.23015506901814,161.23733484735578,1091.4527281974854,2728.6318204937133,13.10638298,13.10638298,8192,29200,4,28,0,0.0035055,Benign
TRAIN_02565,178.255.83.115,71.0,192.168.10.234,58244.0,TCP,0.0,0,1,0.0,0.0,0.0,0.0,,,0,31,0,0,0,1499454835.855426,Benign
TRAIN_02566,172.16.0.182,,192.168.10.18,1032.0,TCP,8.916854858398438e-05,1,1,11214.716577540106,11214.716577540106,0.0,0.0,0.0,0.0,1024,0,1,0,1,,Port_Scanning
TRAIN_02567,202.77.129.205,442.0,192.168.10.234,58663.0,TCP,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,140,0,0,0,,Benign
TRAIN_02568,192.168.10.151,,,,UDP,0.0312459468841552,2,2,64.00830185799855,,1920.2490557399565,13249.7184846057,,,0,0,0,0,0,0.01041532,Benign
TRAIN_02569,192.168.10.201,50237.0,172.217.10.120,80.0,TCP,2.062618017196656,21,24,10.18123560684373,11.635697836392836,1565.0013589948362,12903.50407981647,663.17777778,663.17777778,65535,42408,2,10,0,0.04687768,Benign
TRAIN_02570,,57498.0,192.168.10.243,57.0,UDP,0.1579480171203613,4,2,25.32478769234485,12.662393846172424,911.6923569244144,1164.940233847863,54.66666667,54.66666667,0,0,0,0,0,0.0315896,Benign
TRAIN_02571,,,,45.0,UDP,0.4516081809997558,1,1,2.214308867891259,2.214308867891259,88.57235471565035,124.00129660191048,48.0,48.0,0,0,0,0,0,,Benign
TRAIN_02572,93.184.216.14,,192.168.10.36,51214.0,TCP,9.79900360107422e-05,0,2,0.0,,0.0,0.0,0.0,0.0,0,287,0,0,1,9.799e-05,Benign
TRAIN_02573,192.168.10.43,23455.0,184.29.141.2,444.0,TCP,5.703205108642578,8,7,,1.2273800199456744,63.648421034325686,595.9806696850496,,,8192,29200,2,6,0,,Benign
TRAIN_02574,172.16.0.182,,192.168.10.18,80.0,TCP,,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1499262856.113801,Hulk
TRAIN_02575,192.168.10.17,,70.42.132.121,76.0,TCP,0.0,1,0,,0.0,0.0,0.0,,,256,0,0,0,0,1499170835.3967547,Benign
TRAIN_02576,,45889.0,192.168.10.18,72.0,TCP,0.0,1,0,0.0,0.0,0.0,0.0,,,0,0,0,0,1,,Hulk
TRAIN_02577,,76.0,192.168.10.5,52695.0,TCP,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,30,0,0,0,1499093794.9677267,Benign
TRAIN_02578,192.168.10.5,4168.0,54.228.206.181,70.0,TCP,62.02870512008667,14,11,0.2257019548110218,0.17733725020866,16.298905450995935,18.185128930488045,85.56,85.56,8192,29200,2,4,0,2.58452938,Benign
TRAIN_02579,129.146.13.184,84.0,192.168.10.18,,TCP,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,238,0,0,0,,Benign
TRAIN_02580,172.16.0.182,,192.168.10.18,88.0,TCP,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,,Hulk
TRAIN_02581,192.168.10.243,62490.0,192.168.10.249,62.0,UDP,0.0309438705444335,1,1,32.31657780380313,,1971.3112460319903,3942.622492063981,91.5,91.5,0,0,0,0,0,,Benign
TRAIN_02582,,89.0,192.168.10.36,,TCP,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,31,0,0,0,1499275877.694133,Benign
TRAIN_02583,192.168.10.36,50642.0,199.187.193.82,449.0,TCP,7.082210063934326,8,7,1.1295908943367066,0.9883920325446184,47.86641414751794,24.145005366447105,34.0,34.0,29200,4380,3,4,0,0.50587215,Benign
TRAIN_02584,192.168.10.234,60305.0,192.168.10.243,53.0,UDP,0.0240840911865234,2,2,83.0423695256197,83.0423695256197,2657.3558248198306,10629.423299279322,80.0,80.0,0,0,0,0,0,0.00802803,Benign
TRAIN_02585,172.16.0.182,,192.168.10.18,80.0,TCP,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1499263107.145707,Hulk
TRAIN_02586,,54205.0,23.194.141.87,435.0,TCP,1.6772468090057373,10,8,,4.76972140119459,674.3193630938852,2624.539201007324,,,8192,29200,2,7,0,0.09866158,Benign
TRAIN_02587,199.244.48.61,,192.168.10.151,,TCP,0.0004050731658935,2,1,4937.379635079458,2468.689817539729,7149325.711595056,0.0,965.33333333,965.33333333,61,0,0,0,1,0.00020254,Benign
TRAIN_02588,192.168.10.234,57215.0,213.180.204.11,451.0,TCP,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,255,0,0,0,0,1499280593.954787,Benign
TRAIN_02589,192.168.10.243,61884.0,192.168.10.249,,UDP,133.0017068386078,2,2,0.0150374010043865,0.0150374010043865,0.7293139487127454,2.0676426381031443,93.0,93.0,0,0,0,0,0,44.33390228,Benign
TRAIN_02590,192.168.10.151,,74.117.200.182,,TCP,0.1546809673309326,10,9,64.6491948722138,58.184275384992425,4932.7335687499135,4719.391225671608,78.57894737,78.57894737,29200,4380,2,7,0,,Benign
TRAIN_02591,172.16.0.182,43743.0,192.168.10.18,83.0,TCP,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1499262355.427941,Hulk
TRAIN_02592,172.16.0.182,41219.0,192.168.10.18,82.0,TCP,0.1790120601654052,6,6,33.51729483732025,33.51729483732025,2195.382811844476,64772.17227312138,999.0,999.0,29200,28960,2,2,1,0.01627382,Hulk
TRAIN_02593,192.168.10.43,8156.0,172.217.12.144,436.0,TCP,180.4686779975891,22,20,,0.110822555037873,7.05939675591251,28.78061754333562,,,8192,42780,2,23,0,4.40167507,Benign
TRAIN_02594,192.168.10.43,2778.0,172.217.3.70,448.0,TCP,0.4126651287078857,14,14,33.925813028680246,33.925813028680246,1965.2738833042629,16366.781513979027,270.17857143,270.17857143,8192,42780,2,15,0,,Benign
TRAIN_02595,192.168.10.17,,192.168.10.243,43.0,UDP,0.0001559257507324,2,2,,12826.617737003058,461758.2385321101,666984.122324159,,,0,0,0,0,0,5.198e-05,Benign
TRAIN_02596,192.168.10.36,63725.0,192.168.10.243,54.0,UDP,0.0001649856567382,2,2,,12122.265895953757,509135.1676300578,1236471.121387283,,,0,0,0,0,0,5.5e-05,Benign
TRAIN_02597,192.168.10.17,,52.84.40.207,449.0,TCP,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,253,0,0,0,0,1499345462.586753,Benign
TRAIN_02598,192.168.10.234,,192.168.10.243,,UDP,,4,4,32.76672004999805,32.76672004999805,1146.8352017499317,2064.303363149877,49.0,49.0,0,0,0,0,0,0.0174393,Benign
TRAIN_02599,172.16.0.182,48422.0,192.168.10.18,,TCP,5.1021575927734375e-05,1,1,19599.55140186916,19599.55140186916,0.0,0.0,0.0,0.0,1024,0,1,0,1,,Port_Scanning
TRAIN_02600,,58284.0,192.168.10.243,63.0,UDP,0.0001609325408935,2,2,,12427.567407407409,546812.9659259259,745654.0444444445,,,0,0,0,0,0,,Benign
TRAIN_02601,,56836.0,,77.0,TCP,120.00419497489928,6,4,0.0499982521548933,0.0333321681032622,1.116627631459285,13.182872484840212,171.6,171.6,65535,29200,2,2,0,13.33379944,Benign
TRAIN_02602,172.16.0.182,,,1053.0,TCP,2.288818359375e-05,1,1,43690.66666666666,43690.66666666666,0.0,0.0,0.0,0.0,1024,0,1,0,1,2.289e-05,Port_Scanning
TRAIN_02603,172.16.0.182,33823.0,192.168.10.18,,TCP,3.2901763916015625e-05,1,1,30393.50724637681,30393.50724637681,0.0,0.0,0.0,0.0,1024,0,1,0,1,3.29e-05,Port_Scanning
TRAIN_02604,172.16.0.182,53669.0,192.168.10.18,6120.0,TCP,1.9073486328125e-05,1,1,52428.8,52428.8,0.0,0.0,0.0,0.0,29200,0,1,0,1,1.907e-05,Port_Scanning
TRAIN_02605,192.168.10.93,,172.217.10.120,434.0,TCP,116.20624089241028,34,44,0.2925832531789661,0.3786371511727797,14.069812321988517,328.0202483728185,509.65384615,509.65384615,29200,42408,2,23,0,1.50917196,Benign
TRAIN_02606,172.16.0.182,35865.0,192.168.10.18,84.0,TCP,63.09553790092468,7,0,0.1109428690661406,0.0,0.0,0.0,0.0,0.0,29200,0,7,0,0,10.51592298,Slow_HTTP
TRAIN_02607,172.16.0.182,40863.0,192.168.10.18,77.0,TCP,1.3479621410369873,8,6,5.934884783815664,4.451163587861748,538.5907941312715,8601.873633542828,880.07142857,880.07142857,29200,28960,3,3,1,0.1036894,Hulk
TRAIN_02608,192.168.10.18,6651.0,192.168.10.243,52.0,UDP,0.0313630104064941,2,2,63.76938865491919,63.76938865491919,2168.1592142672525,3379.777598710717,43.5,43.5,0,0,0,0,0,0.01045434,Benign
TRAIN_02609,192.168.10.243,,192.168.10.249,61.0,UDP,0.0237410068511962,1,1,42.12121272984725,42.12121272984725,2106.060636492363,4422.727336633961,77.5,77.5,0,0,0,0,0,,Benign
TRAIN_02610,172.16.0.182,40220.0,192.168.10.18,90.0,TCP,7.124042987823486,7,6,0.9825881191290532,0.8422183878249028,2.8073946260830094,1627.5870344716243,893.46153846,893.46153846,8192,29200,2,2,1,0.59367025,DDoS
TRAIN_02611,172.16.0.182,52389.0,192.168.10.18,77.0,TCP,7.850818872451782,8,5,,0.6368762394385132,2.547504957754053,1652.0569651035034,,,8192,29200,2,3,1,0.65423491,DDoS
TRAIN_02612,192.168.10.243,60463.0,192.168.10.249,,UDP,0.1273729801177978,1,1,7.85095864974796,7.85095864974796,368.9950565381541,832.2016168732838,76.5,76.5,0,0,0,0,0,0.12737298,Benign
TRAIN_02613,192.168.10.18,53707.0,192.168.10.243,52.0,UDP,0.0474209785461425,2,2,42.17542660056914,42.17542660056914,1265.262798017074,5567.1563112751255,81.0,81.0,0,0,0,0,0,0.01580699,Benign
TRAIN_02614,192.168.10.234,55143.0,23.208.165.192,86.0,TCP,115.16995000839232,16,16,0.138925127594777,0.138925127594777,3.777026906483001,21.68968554573457,91.65625,91.65625,8192,29200,2,2,0,,Benign
TRAIN_02615,172.16.0.182,22403.0,192.168.10.18,76.0,TCP,8.101922988891602,8,6,0.9874199015429612,0.740564926157221,2.468549753857403,1431.1417197988296,829.64285714,829.64285714,8192,29200,2,2,1,0.62322485,DDoS
TRAIN_02616,,37500.0,192.168.10.18,75.0,TCP,0.1649839878082275,7,5,42.42835982444909,30.305971303177923,2091.1120199192765,70279.5474520696,995.0,995.0,29200,28960,2,2,1,,Hulk
TRAIN_02617,,62504.0,192.168.10.249,,UDP,320.629399061203,5,5,0.0155943279519592,0.0155943279519592,0.9668483330214708,1.9025080101390228,92.0,92.0,0,0,0,0,0,35.62548878,Benign
TRAIN_02618,192.168.10.205,58913.0,192.168.10.243,61.0,UDP,0.0001740455627441,2,2,11491.243835616438,11491.243835616438,528597.2164383562,1631756.6246575343,94.0,94.0,0,0,0,0,0,5.802e-05,Benign
TRAIN_02619,,6525.0,172.217.6.36,80.0,TCP,,24,23,0.1997831453345717,0.1914588476122979,18.11367184366784,55.88933490734645,189.14893617,189.14893617,8192,42780,2,14,0,2.61152726,Benign
TRAIN_02620,,51009.0,162.208.20.92,442.0,TCP,0.3463969230651855,6,6,17.321170023415334,17.321170023415334,964.2117979701204,10900.789668069385,342.5,342.5,8192,29200,2,4,0,0.03149063,Benign
TRAIN_02621,,52950.0,192.168.10.18,,TCP,6.330876111984253,8,6,1.2636481678825022,0.9477361259118766,3.159120419706256,1831.5000633247016,,,8192,29200,2,2,1,0.48699047,DDoS
